census_tract_GEOID,total-households,total-renter-occupied-households,total-owner-occupied-households,total-owner-occupied-households-mortgage,median-gross-rent,median-household-income,median-property-value,median-monthly-housing-cost,pct-white,pct-af-am,pct-hispanic,pct-am-indian,pct-asian,pct-nh-pi,pct-multiple,pct-other,pct-below-poverty-level,households-children,single-parent-household,older-adult-alone,level-of-education,immigrant-status,english-fluency,drive-to-work,public-transport-to-work,vacant-properties,live-in-mobile-home,pct-renter-occupied,pct-owner-occupied,pct-owner-occupied-mortgage,pct-owner-occupied-without-mortgage,median-house-age,pct-non-white,pct-without-health-insurance,total-evictions,avg-evictions,total-foreclosure-sales,avg-foreclosure-sales,total-lien-foreclosures,avg-lien-foreclosures,total-evictions-2017,eviction-filings-2017,eviction-rate-2017,total-evictions-2018,eviction-filings-2018,eviction-rate-2018,total-evictions-2019,eviction-filings-2019,eviction-rate-2019,foreclosure-sales-2017,foreclosure-sales-2018,foreclosure-sales-2019,lien-foreclosures-2017,lien-foreclosures-2018,lien-foreclosures-2019,avg-foreclosure-rate,foreclosure-rate-2017,foreclosure-rate-2018,foreclosure-rate-2019,avg-lien-foreclosure-rate,lien-foreclosure-rate-2017,lien-foreclosure-rate-2018,lien-foreclosure-rate-2019,avg-eviction-rate,ratio-to-mean-foreclosure-rate,ratio-to-mean-eviction-rate,avg-housing-loss-rate,evictions-pct-total-housing-loss,housing-loss-index,county_GEOID,county,state
12057013922,2236,474,1762,1330,1996,127733,318900,2310,1894,137,306,0,98,0,36,71,-888888888,954,64,222,377,541,5749,2705,22,121,28,21.19856887298748,78.80143112701252,59.48121645796064,19.32021466905188,666668687,-1794,2.8979361040429743,9.935483865999998,3.311827955333333,17.0,5.666666666666667,16.0,5.333333333333333,3.1612903209999996,7.0,0.45161290299999995,3.1612903209999996,7.0,0.45161290299999995,3.6129032239999996,8.0,0.45161290299999995,4.0,6.0,7.0,3.0,9.0,4.0,0.4260651629072682,0.30075187969924816,0.4511278195488722,0.5263157894736842,0.30268634127884975,0.170261066969353,0.5107832009080591,0.22701475595913734,0.6986978808720111,0.6037112633575011,0.3084405468238275,0.49769925842572055,0.36886227533270033,0.32808471910256715,12057,Hillsborough County,Florida
12057013923,2577,445,2132,1804,1818,110223,341600,2258,2195,117,335,0,153,0,103,9,-888888888,1258,11,170,500,499,6659,2969,58,256,147,17.26814124951494,82.73185875048506,70.00388048117966,12.727978269305392,12,-2095,2.617924528301887,19.904761912,6.634920637333334,16.0,5.333333333333333,14.0,4.666666666666667,4.714285716,9.0,0.523809524,6.285714288,12.0,0.523809524,8.904761908000001,17.0,0.523809524,6.0,4.0,6.0,6.0,5.0,3.0,0.29563932002956395,0.3325942350332594,0.22172949002217296,0.3325942350332594,0.2188868042526579,0.28142589118198874,0.23452157598499063,0.14071294559099437,1.4909934016479403,0.4189049068816885,0.6581998209885105,0.5321589137690825,0.5543766579147676,0.3508006186187918,12057,Hillsborough County,Florida
12057014007,1705,632,1073,952,1363,81222,216600,1596,1095,464,369,19,30,0,45,52,-888888888,572,59,127,379,312,3942,2292,0,125,34,37.06744868035191,62.93255131964809,55.83577712609971,7.096774193548387,14,-995,11.451612903225806,40.523809551999996,13.507936517333333,32.0,10.666666666666666,21.0,7.0,13.690476199999999,25.0,0.5476190479999999,10.404761912,19.0,0.5476190479999999,16.42857144,30.0,0.5476190479999999,6.0,8.0,18.0,10.0,6.0,5.0,1.1204481792717087,0.6302521008403361,0.8403361344537815,1.8907563025210083,0.65237651444548,0.9319664492078285,0.5591798695246971,0.4659832246039142,2.1373317274261603,1.5876143949885841,0.9435262146902111,1.5261744434343434,0.5587655943934411,1.0060583878695948,12057,Hillsborough County,Florida
12057014008,2118,423,1695,652,1954,53261,184200,1158,2015,59,16,0,0,0,44,0,-888888888,0,174,687,61,99,3312,411,36,300,0,19.97167138810198,80.02832861189802,30.7837582625118,49.244570349386215,32,-1915,4.363636363636364,1.0,0.5,3.0,1.5,4.0,1.3333333333333333,0.0,0.0,0.0,0.5,1.0,0.5,0.5,1.0,0.5,2.0,1.0,0.0,1.0,1.0,2.0,0.23006134969325154,0.3067484662576687,0.15337423312883436,0.0,0.07866273352999016,0.058997050147492625,0.058997050147492625,0.11799410029498525,0.1182033096926714,0.3259844741243814,0.05218091320456198,0.18604651162790697,0.25,0.12264237182214761,12057,Hillsborough County,Florida
12057014009,971,507,464,219,2931,67950,218600,1350,938,0,10,0,27,0,6,0,-888888888,62,152,317,17,133,1730,313,0,142,0,52.21421215242018,47.78578784757981,22.55406797116375,25.231719876416065,26,-838,0.0,4.5,2.25,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.5,3.5,7.0,0.5,0.0,1.0,1.0,0.0,2.0,0.0,0.45662100456621,0.0,0.45662100456621,0.45662100456621,0.43103448275862066,0.0,0.43103448275862066,0.0,0.4437869822485207,0.6470072363138407,0.19590999661712766,0.4476584022038568,0.6923076923076923,0.29509764914161724,12057,Hillsborough County,Florida
12057014010,1539,195,1344,506,1231,38110,139600,849,1514,0,58,0,0,0,8,17,-888888888,0,174,528,45,73,2269,349,0,316,0,12.670565302144249,87.32943469785575,32.878492527615336,54.45094217024041,53,-1414,1.7142857142857144,3.0,1.5,6.0,2.0,2.0,1.0,0.75,1.0,0.75,0.0,0.0,0.0,2.25,3.0,0.75,3.0,2.0,1.0,1.0,1.0,0.0,0.3952569169960474,0.592885375494071,0.3952569169960474,0.1976284584980237,0.0744047619047619,0.0744047619047619,0.0744047619047619,0.0,0.7692307692307693,0.5600576472439965,0.33957732746968794,0.4992867332382311,0.42857142857142855,0.32913118686221854,12057,Hillsborough County,Florida
12057014011,2380,391,1989,722,1065,33795,109800,1069,2297,42,136,26,15,0,0,0,-888888888,0,342,881,16,339,3138,445,0,516,0,16.428571428571427,83.57142857142857,30.33613445378151,53.23529411764706,38,-2197,3.2339001951491495,3.1085533499999998,1.5542766749999999,2.0,1.0,11.0,3.6666666666666665,1.03618445,2.0,0.518092225,0.0,0.0,0.0,2.0723689,4.0,0.518092225,0.0,1.0,1.0,5.0,5.0,1.0,0.13850415512465375,0.0,0.13850415512465375,0.13850415512465375,0.18434724317077258,0.2513826043237808,0.2513826043237808,0.050276520864756154,0.397513216112532,0.1962528874691567,0.17548241822978633,0.22949475965858035,0.6084997330995868,0.15128357634339082,12057,Hillsborough County,Florida
12057014012,1775,187,1588,504,1455,47120,170900,1335,1759,8,8,0,0,0,0,8,-888888888,0,152,604,25,97,2822,298,0,407,0,10.535211267605634,89.46478873239437,28.394366197183096,61.070422535211264,19,-1659,2.0471894517696043,0.518092225,0.518092225,1.0,1.0,7.0,2.3333333333333335,0.0,0.0,0.0,0.518092225,1.0,0.518092225,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.1984126984126984,0.0,0.0,0.1984126984126984,0.1469353484466835,0.1889168765743073,0.06297229219143577,0.1889168765743073,0.27705466577540105,0.28114004911256174,0.1223059278571238,0.21969496743849495,0.34127849182548836,0.14482352637675,12057,Hillsborough County,Florida
12057014013,407,156,251,145,839,46328,114300,932,296,6,218,0,4,0,6,95,-888888888,89,0,33,129,103,693,652,0,45,193,38.32923832923833,61.67076167076168,35.62653562653563,26.044226044226043,34,-196,31.622746185852986,16.783783794,5.5945945980000005,1.0,1.0,,,3.729729732,6.0,0.621621622,5.5945945980000005,9.0,0.621621622,7.459459464,12.0,0.621621622,1.0,0.0,0.0,,,,0.6896551724137931,0.6896551724137931,0.0,0.0,,,,,3.586278588461539,0.9772040327774562,1.5831645682209945,2.190895215282392,0.8483606558160105,1.4442441476861465,12057,Hillsborough County,Florida
12057014014,1405,553,852,279,2389,36128,214000,1258,1366,28,46,4,7,0,0,0,-888888888,0,215,615,9,92,1904,150,0,309,0,39.3594306049822,60.6405693950178,19.8576512455516,40.78291814946619,38,-1266,0.0,0.75,0.75,2.0,2.0,,,0.0,0.0,0.0,0.75,1.0,0.75,0.0,0.0,0.0,2.0,0.0,0.0,,,,0.7168458781362007,0.7168458781362007,0.0,0.0,,,,,0.13562386980108498,1.0157317903421585,0.05987122862259416,0.33052884615384615,0.2727272727272727,0.21788552385770665,12057,Hillsborough County,Florida
12057014015,999,66,933,359,1263,56838,215600,1179,932,19,33,0,21,0,11,16,-888888888,0,124,163,0,159,1672,184,0,128,17,6.606606606606606,93.3933933933934,35.93593593593594,57.45745745745746,28,-832,2.0065075921908893,,,1.0,1.0,3.0,3.0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,3.0,0.2785515320334262,0.2785515320334262,0.0,0.0,0.3215434083601286,0.0,0.0,0.3215434083601286,,0.3946924366371341,,,,,12057,Hillsborough County,Florida
12057014016,576,17,559,182,1854,74286,279800,1715,540,20,12,5,11,0,0,0,-888888888,0,53,98,5,62,970,106,0,88,0,2.951388888888889,97.04861111111111,31.59722222222222,65.45138888888889,18,-440,3.298774740810556,,,1.0,1.0,,,,,,,,,,,,0.0,0.0,1.0,,,,0.5494505494505495,0.0,0.0,0.5494505494505495,,,,,,0.7785416744655558,,,,,12057,Hillsborough County,Florida
12057014117,1360,287,1073,734,1271,94808,428400,2601,1254,20,73,20,43,0,13,10,-888888888,145,56,107,203,173,2702,1520,0,208,0,21.102941176470587,78.8970588235294,53.970588235294116,24.926470588235293,38,-1154,5.4,6.375,2.125,15.0,5.0,4.0,1.3333333333333333,3.0,8.0,0.375,0.75,2.0,0.375,2.625,7.0,0.375,8.0,5.0,2.0,1.0,1.0,2.0,0.6811989100817438,1.08991825613079,0.6811989100817438,0.2724795640326975,0.12426219322771047,0.09319664492078285,0.09319664492078285,0.1863932898415657,0.740418118466899,0.9652219669804573,0.3268579676428617,0.697845249755142,0.2982456140350877,0.460021506696994,12057,Hillsborough County,Florida
12057014119,2541,268,2273,1765,1728,101932,262700,1784,2004,204,466,12,127,0,69,125,-888888888,915,68,214,520,668,5700,3291,0,201,24,10.547028728846911,89.45297127115309,69.46084218811491,19.992129083038172,12,-1904,6.835476252951982,24.561403496000004,8.187134498666667,33.0,11.0,25.0,8.333333333333334,6.578947365,15.0,0.43859649100000003,7.0175438560000005,16.0,0.43859649100000003,10.964912275000001,25.0,0.43859649100000003,9.0,9.0,15.0,9.0,9.0,7.0,0.623229461756374,0.509915014164306,0.509915014164306,0.84985835694051,0.3666226719460332,0.39595248570171576,0.39595248570171576,0.3079630444346678,3.0549009323383087,0.8830823978923753,1.348587622574531,0.9437842842433186,0.4266991769529525,0.6221451942058683,12057,Hillsborough County,Florida
12057014121,1929,412,1517,1135,1757,103598,225800,1659,1718,88,298,18,53,0,46,6,-888888888,386,47,134,294,465,4189,2461,2,320,87,21.358216692586833,78.64178330741318,58.83877656817004,19.80300673924313,15,-1618,5.643138659978502,15.833333346000002,5.277777782,19.0,6.333333333333333,7.0,3.5,5.000000004,12.0,0.41666666700000005,4.583333337000001,11.0,0.41666666700000005,6.250000005,15.0,0.41666666700000005,7.0,8.0,4.0,0.0,3.0,4.0,0.5580029368575624,0.6167400881057269,0.7048458149779736,0.3524229074889868,0.23071852340145024,0.0,0.1977587343441002,0.26367831245880025,1.2810140247572817,0.7906599442883675,0.5655043146717462,0.7505566331825038,0.4545454547438017,0.49476899553186987,12057,Hillsborough County,Florida
12057014118,1935,227,1708,1057,2206,85256,304700,2217,1807,94,108,6,0,0,28,0,-888888888,149,33,312,192,144,3759,1545,0,137,0,11.7312661498708,88.2687338501292,54.62532299741603,33.64341085271318,19,-1707,3.4198399223866116,2.526315792,0.8421052640000001,13.0,4.333333333333333,4.0,1.3333333333333333,0.8421052640000001,2.0,0.42105263200000004,0.8421052640000001,2.0,0.42105263200000004,0.8421052640000001,2.0,0.42105263200000004,1.0,8.0,4.0,1.0,1.0,2.0,0.4099653106275623,0.0946073793755913,0.7568590350047304,0.3784295175023652,0.078064012490242,0.0585480093676815,0.0585480093676815,0.117096018735363,0.370971481938326,0.5808986445239687,0.16376555572531226,0.40307154184839045,0.1627118645430164,0.2657058682463444,12057,Hillsborough County,Florida
12057980300,0,0,0,0,-666666666,-666666666,-666666666,-666666666,0,0,0,0,0,0,0,0,-888888888,0,0,0,0,0,0,0,0,0,0,,,,,666668687,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12057,Hillsborough County,Florida
12057014122,2033,620,1413,1227,1146,64673,203900,1527,1307,430,702,10,35,0,39,212,-888888888,464,56,149,315,600,3963,2437,0,250,88,30.49680275454993,69.50319724545008,60.35415641908509,9.149040826364978,12,-1207,11.959287531806616,48.333333372000006,16.111111124,51.0,17.0,66.0,22.0,14.166666678000002,34.0,0.41666666700000005,11.250000009,27.0,0.41666666700000005,22.916666685000003,55.0,0.41666666700000005,18.0,12.0,21.0,14.0,30.0,22.0,1.3854930725346373,1.466992665036675,0.9779951100244498,1.7114914425427872,1.556970983722576,0.9907997169143666,2.1231422505307855,1.556970983722576,2.598566310322581,1.9631686559058101,1.1471384637857427,1.7926968664861942,0.4865771814079095,1.1817507016939932,12057,Hillsborough County,Florida
12057980100,0,0,0,0,-666666666,-666666666,-666666666,-666666666,0,0,0,0,0,0,0,0,-888888888,0,0,0,0,0,0,0,0,0,0,,,,,666668687,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12057,Hillsborough County,Florida
12057980200,0,0,0,0,-666666666,-666666666,-666666666,-666666666,0,0,0,0,0,0,0,0,-888888888,0,0,0,0,0,0,0,0,0,0,,,,,666668687,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12057,Hillsborough County,Florida
12057980400,34,4,30,5,-666666666,-666666666,-666666666,-666666666,34,0,0,0,0,0,0,0,-888888888,0,5,0,0,5,81,34,0,14,33,11.76470588235294,88.23529411764706,14.705882352941178,73.52941176470588,28,66,28.39506172839506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12057,Hillsborough County,Florida
12057000201,1448,1285,163,97,773,21601,127800,890,432,846,360,0,10,0,46,114,-888888888,11,70,395,142,184,2610,958,147,236,69,88.74309392265194,11.256906077348066,6.698895027624309,4.558011049723757,41,-332,24.67248908296943,138.801705699,46.267235233,4.0,1.3333333333333333,8.0,2.6666666666666665,37.667377383,73.0,0.515991471,45.407249448,88.0,0.515991471,55.727078868,108.0,0.515991471,1.0,1.0,2.0,5.0,2.0,1.0,1.3745704467353952,1.0309278350515463,1.0309278350515463,2.0618556701030926,1.6359918200408996,3.067484662576687,1.2269938650306749,0.6134969325153374,3.6005630531517507,1.9476918866354795,1.5894704526679828,3.4443247877231067,0.9719891300988289,2.270508366945451,12057,Hillsborough County,Florida
12057000202,1954,1278,676,500,983,31531,94200,1032,847,953,655,0,28,0,37,89,-888888888,169,36,330,98,355,3718,1760,90,160,0,65.4042988741044,34.5957011258956,25.588536335721596,9.007164790174002,51,-747,19.55325887647941,176.956521588,58.98550719599999,21.0,7.0,,,42.515527913999996,74.0,0.574534161,48.835403684999996,85.0,0.574534161,85.605589989,149.0,0.574534161,9.0,9.0,3.0,,,,1.4000000000000001,1.7999999999999998,1.7999999999999998,0.6,,,,,4.615454397183099,1.983724186538236,2.037494770029753,3.711220877165353,0.8939160991942132,2.4464470026814364,12057,Hillsborough County,Florida
12057000101,1700,1187,513,400,1031,33622,151000,1212,1026,409,265,0,132,0,63,70,-888888888,145,17,336,1384,411,2632,1500,95,149,0,69.82352941176471,30.176470588235293,23.52941176470588,6.647058823529411,27,-926,10.73855913004078,80.940350916,26.980116972,5.0,1.6666666666666667,,,26.638596504,52.0,0.512280702,25.101754397999997,49.0,0.512280702,29.200000013999997,57.0,0.512280702,1.0,2.0,2.0,,,,0.4166666666666667,0.25,0.5,0.5,,,,,2.2729668889637744,0.5903941031363797,1.0034024280558322,1.805090336399916,0.9418201118949687,1.1899205111251165,12057,Hillsborough County,Florida
12057000601,2049,1419,630,430,1038,43193,130300,1133,1357,421,1057,18,79,0,74,100,-888888888,237,16,273,353,634,2291,2324,104,202,26,69.25329428989751,30.74670571010249,20.985846754514398,9.760858955588091,40,-1257,23.604240282685513,205.913357432,68.63778581066667,10.0,3.3333333333333335,2.0,1.0,45.63176896,80.0,0.570397112,78.714801456,138.0,0.570397112,81.56678701599999,143.0,0.570397112,3.0,1.0,6.0,0.0,1.0,1.0,0.7751937984496124,0.6976744186046512,0.23255813953488372,1.3953488372093024,0.15873015873015872,0.0,0.15873015873015872,0.15873015873015872,4.837053263612874,1.0984076337421018,2.1353197061120492,3.8924347833423476,0.9536851257423969,2.565903707707714,12057,Hillsborough County,Florida
12057000602,1027,565,462,223,1049,35139,92000,934,749,198,526,5,33,0,30,12,-888888888,114,25,131,108,350,1225,936,54,120,25,55.014605647517044,44.98539435248296,21.713729308666018,23.27166504381694,62,-649,24.181360201511335,25.200000018,8.400000006,12.0,4.0,,,5.133333337000001,11.0,0.46666666700000003,8.866666673000001,19.0,0.46666666700000003,11.200000008,24.0,0.46666666700000003,2.0,4.0,6.0,,,,1.7937219730941705,0.8968609865470852,1.7937219730941705,2.690582959641256,,,,,1.4867256647787612,2.5416069013942804,0.656315826304017,1.5736040616751272,0.6774193549947971,1.0373241225763143,12057,Hillsborough County,Florida
12057000901,1069,612,457,348,1058,36023,90500,969,499,447,249,0,57,0,18,48,-888888888,132,30,204,222,285,1704,1002,23,80,7,57.24976613657624,42.75023386342376,32.55378858746492,10.19644527595884,38,-399,20.59447983014862,100.74806203,33.58268734333333,12.0,4.0,4.0,2.0,35.55813954,66.0,0.53875969,23.70542636,44.0,0.53875969,41.484496130000004,77.0,0.53875969,4.0,4.0,4.0,0.0,2.0,2.0,1.1494252873563218,1.1494252873563218,1.1494252873563218,1.1494252873563218,0.437636761487965,0.0,0.437636761487965,0.437636761487965,5.487367212962964,1.6286733879624267,2.422401140929579,3.9148632649305557,0.8935680154146948,2.58068862441633,12057,Hillsborough County,Florida
12057000902,2362,2040,322,241,878,31004,170000,1176,1026,1209,655,0,30,0,97,0,-888888888,98,102,719,217,206,2995,2229,22,287,0,86.36748518204911,13.632514817950888,10.203217612193056,3.429297205757832,37,-926,23.12319002004901,209.28745840800002,69.762486136,10.0,3.3333333333333335,3.0,1.5,72.27968924400001,134.0,0.539400666,52.861265268000004,98.0,0.539400666,84.146503896,156.0,0.539400666,4.0,4.0,2.0,1.0,0.0,2.0,1.3831258644536655,1.6597510373443984,1.6597510373443984,0.8298755186721992,0.4658385093167702,0.3105590062111801,0.0,0.6211180124223602,3.4197297125490196,1.9598144502452441,1.5096414793929043,3.20455148922987,0.9543977568411858,2.112449149551238,12057,Hillsborough County,Florida
12057001001,1377,1202,175,107,962,30514,128500,1087,399,851,377,8,0,0,35,84,-888888888,203,24,230,222,413,2615,1161,111,87,0,87.29121278140886,12.708787218591139,7.770515613652869,4.938271604938271,34,-299,11.58084101641556,120.091533056,40.030511018666665,9.0,3.0,,,37.997711631,81.0,0.469107551,34.713958774,74.0,0.469107551,47.379862651,101.0,0.469107551,2.0,2.0,5.0,,,,2.803738317757009,1.8691588785046727,1.8691588785046727,4.672897196261682,,,,,3.3303253759290072,3.9727453668990034,1.470173887991193,3.287281208454291,0.9302820271249255,2.166984807850253,12057,Hillsborough County,Florida
